id,name,entry_name,alter_name,chinese_name,brand,age,nation,type,price,unlock,rank,score,transmission,dlc,speed,handling,acceleration,launch,braking,offroad,new_img_id,img_small_url,img_large_url,playlist,playlist_info
car_500,Sesto Elemento Forza Edition,兰博基尼 Sesto Elemento Forza Edition 2011,Lambo Sesto FE,Sesto Elemento 极限竞速特别版,兰博基尼,2011,意大利,极限赛道玩具,"2,750,000",抽奖,S2,998,AWD (全轮驱动),,8.4,9.7,10,10,10,5.8,2941,https://cdn.max-c.com/wiki/1551360/Thumbnail_2941_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2941_Big.png?v=1,3,S2 春季 - 马拉松商店600FP；<br>S2 春季 - 马拉松商店300FP；<br>S15 冬季 - 马拉松商店200FP
car_501,Gran Turismo S Forza Edition,玛莎拉蒂 Gran Turismo S Forza Edition 2010,Maserati GT-S FE,Gran Turismo S 极限竞速特别版,玛莎拉蒂,2010,意大利,赛道玩具,"500,000",抽奖,S1,900,RWD (后轮驱动),,7.9,8.1,6.7,7.3,9.6,4.5,3568,https://cdn.max-c.com/wiki/1551360/Thumbnail_3568_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3568_Big.png?v=1,1,S3 夏季 - Super7
car_502,AMG CLK GTR Forza Edition,梅赛德斯-奔驰 AMG CLK GTR Forza Edition 1998,M-B CLK-GTR FE,AMG CLK GTR 极限竞速特别版,梅赛德斯-奔驰,1998,德国,极限赛道玩具,"2,250,000",抽奖,S2,998,RWD (后轮驱动),,7.8,9.3,8.2,9,10,4.4,2948,https://cdn.max-c.com/wiki/1551360/Thumbnail_2948_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2948_Big.png?v=1,2,S7 冬季 - Eventlab；<br>S39 春季 - 终极考验
car_503,#24 Tankpool24 Racing Truck Forza Edition,梅赛德斯-奔驰 #24 Tankpool24 Racing Truck Forza Edition 2015,#24 M-B Truck FE,#24 Tankpool24 Racing Truck 极限竞速特别版,梅赛德斯-奔驰,2015,德国,无限制越野车,"750,000",抽奖,A,800,AWD (全轮驱动),,6.1,3.2,8.8,10,5.3,9.8,2947,https://cdn.max-c.com/wiki/1551360/Thumbnail_2947_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2947_Big.png?v=1,1,S2 夏季 - 马拉松商店600FP
car_504,Manx Forza Edition,Meyers Manx Forza Edition 1971,Meyers Manx FE,Manx 极限竞速特别版,Meyers,1971,美国,赛道玩具,"500,000",抽奖，<br>赞赏：终极轻巧高性能车辆（在“墨西哥制造”的所有章节获得3星等）,A,800,RWD (后轮驱动),,5.2,6.2,8.2,9.3,7.7,4.2,3570,https://cdn.max-c.com/wiki/1551360/Thumbnail_3570_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3570_Big.png?v=1,2,S2 冬季 - 45分进度奖励；<br>S11 - 地平线故事赛事
car_505,Minor 1000 Forza Edition,Morris Minor 1000 Forza Edition 1953,,Minor 1000 极限竞速特别版,Morris,1953,英国,赛道玩具,"500,000",抽奖,A,800,RWD (后轮驱动),,4.9,5.6,5.9,6.3,6.4,3.6,2964,https://cdn.max-c.com/wiki/1551360/Thumbnail_2964_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2964_Big.png?v=1,1,S2 秋季 - Super7
car_506,Fairlady Z Forza Edition,日产 Fairlady Z Forza Edition 2003,Fairlady Z FE,Fairlady Z 极限竞速特别版,日产,2003,日本,无限制越野车,"500,000",抽奖,A,800,RWD (后轮驱动),,5,2.9,5.4,5.5,6.4,8.3,2951,https://cdn.max-c.com/wiki/1551360/Thumbnail_2951_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2951_Big.png?v=1,1,S2 冬季 - 马拉松商店600FP；<br>S2 冬季 - 马拉松商店300FP
car_507,Huayra BC Forza Edition,帕加尼 Huayra BC Forza Edition 2016,Pagani Huayra FE,Huayra BC 极限竞速特别版,帕加尼,2016,意大利,极限赛道玩具,"2,700,000",抽奖,S2,998,RWD (后轮驱动),,8.1,9.4,8,8.8,10,4.4,3572,https://cdn.max-c.com/wiki/1551360/Thumbnail_3572_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3572_Big.png?v=1,2,S5 春季 - 测速照相；<br>S15 春季 - 马拉松商店200FP
car_508,Firebird Trans Am GTA Forza Edition,庞蒂克 Firebird Trans Am GTA Forza Edition 1987,,Firebird Trans Am GTA 极限竞速特别版,庞蒂克,1987,美国,赛道玩具,"500,000",抽奖，<br>赞赏：别‘甜’止拉力赛（完成“Donut Media@地平线”的所有章节）,S1,900,RWD (后轮驱动),,6.9,6.5,5.5,5.8,6.3,4,3573,https://cdn.max-c.com/wiki/1551360/Thumbnail_3573_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3573_Big.png?v=1,2,S2 秋季 - 马拉松商店600FP；<br>S14 - 地平线故事赛事
car_509,911 GT3 RS Forza Edition,保时捷 911 GT3 RS Forza Edition 2019,911 GT3 RS FE,911 GT3 RS 极限竞速特别版,保时捷,2019,德国,拉力赛怪物,"255,000",制造商奖励,S1,900,AWD (全轮驱动),,7,6.7,10,10,7.8,8.3,3574,https://cdn.max-c.com/wiki/1551360/Thumbnail_3574_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3574_Big.png?v=1,,
car_510,Beetle Forza Edition,大众 Beetle Forza Edition 1963,VW Beetle FE,Beetle 极限竞速特别版,大众,1963,德国,赛道玩具,"500,000",赞赏：灵活高于一切（在“Vocho”故事的所有章节获得3星等）,S1,900,RWD (后轮驱动),,6.1,7.9,8,8.8,10,5.1,3577,https://cdn.max-c.com/wiki/1551360/Thumbnail_3577_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3577_Big.png?v=1,,
car_511,X5 M Forza Edition,宝马 X5 M Forza Edition 2011,BMW X5M FE,X5 M 极限竞速特别版,宝马,2011,德国,极限赛道玩具,"500,000",VIP会员资格,S2,998,AWD (全轮驱动),1,8,9.5,10,10,9.4,5.1,3556,https://cdn.max-c.com/wiki/1551360/Thumbnail_3556_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3556_Big.png?v=1,,
car_512,Charger R/T Forza Edition,道奇 Charger R/T Forza Edition 1969,Charger '69 FE,Charger R/T 极限竞速特别版,道奇,1969,美国,赛道玩具,"70,000",VIP会员资格,S1,900,RWD (后轮驱动),1,6.6,7.3,7.1,7.3,7.3,4.3,3561,https://cdn.max-c.com/wiki/1551360/Thumbnail_3561_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3561_Big.png?v=1,,
car_513,Racing Puma Forza Edition,福特 Racing Puma Forza Edition 1999,Ford Puma FE,Racing Puma 极限竞速特别版,福特,1999,美国,拉力赛怪物,"500,000",VIP会员资格,S1,900,AWD (全轮驱动),1,5.7,5.9,9.4,6,5.8,8.4,3564,https://cdn.max-c.com/wiki/1551360/Thumbnail_3564_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3564_Big.png?v=1,,
car_514,De Luxe Five-Window Coupe Forza Edition,福特 De Luxe Five-Window Coupe Forza Edition 1932,Ford Coupe FE,De Luxe Five-Window Coupe 极限竞速特别版,福特,1932,美国,无限制沙滩车,"294,000",联名活动：极限竞速：地平线5限定Xbox无线手柄（非国行，仅限Windows商店与Xbox端）,A,800,RWD (后轮驱动),2,6.6,2.9,5.8,6.3,5.8,8.8,2930,https://cdn.max-c.com/wiki/1551360/Thumbnail_2930_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2930_Big.png?v=1,,
car_515,Mercedes-AMG ONE Forza Edition,梅赛德斯-AMG Mercedes-AMG ONE Forza Edition 2021,Mercedes-AMG ONE,Mercedes-AMG ONE 极限竞速特别版,梅赛德斯-AMG,2021,德国,顶级超跑,"2,700,000",未发布,S2,940,AWD (全轮驱动),,8.2,9,10,7.8,9.5,4.5,9003,https://cdn.max-c.com/wiki/1551360/Thumbnail_9003_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_9003_Big.png?v=1,,
car_516,2002 TURBO,宝马 2002 TURBO 1973,BMW 2002 Turbo,,宝马,1973,德国,经典跑车,"26,000",车房宝物,C,531,RWD (后轮驱动),,4.9,4.1,3.8,1.5,2.8,5.8,1269,https://cdn.max-c.com/wiki/1551360/Thumbnail_1269_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1269_Big.png?v=1,,
car_517,250 GTO,法拉利 250 GTO 1962,Ferrari 250 GTO,,法拉利,1962,意大利,经典赛车,"50,000,000",车房宝物,B,612,RWD (后轮驱动),,6.4,3.6,3.5,2.5,2.8,5.4,249,https://cdn.max-c.com/wiki/1551360/Thumbnail_249_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_249_Big.png?v=1,,
car_518,Tachyon Speed,RAESR Tachyon Speed 2019,RAESR TS '19,,RAESR,2019,美国,顶级超跑,"1,050,000",嘉年华播放列表,S2,983,AWD (全轮驱动),,8.5,8.2,5.3,5.7,8.9,5.2,3196,https://cdn.max-c.com/wiki/1551360/Thumbnail_3196_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3196_Big.png?v=1,3,S1 春季 - 24分进度奖励；<br>S10 - 160分进度奖励；<br>S35 - 160分进度奖励
car_519,ZeroUno,ItalDesign ZeroUno 2018,ID Zerouno '18,,ItalDesign,2018,意大利,顶级超跑,"2,400,000",车展,S1,869,AWD (全轮驱动),,7.6,7.2,9.2,8.9,8,5.3,3194,https://cdn.max-c.com/wiki/1551360/Thumbnail_3194_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3194_Big.png?v=1,4,S1 冬季 - 22分进度奖励；<br>S9 秋季 - 马拉松商店700FP；<br>S19 夏季 - 40分进度奖励；<br>S36 春季 - 马拉松商店650FP
car_520,Minor 1000,Morris Minor 1000 1953,,,Morris,1953,英国,狂热跑车,"20,000",车展，抽奖,D,100,RWD (后轮驱动),,2.7,3.7,1.6,2.1,1.9,5.8,2911,https://cdn.max-c.com/wiki/1551360/Thumbnail_2911_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2911_Big.png?v=1,1,S14 春季 - 季节锦标赛（风火轮）
car_521,DMC-12,DeLorean DMC-12 1982,DeLorean DMC-12,,DeLorean,1982,英国,复古跑车,"15,000",嘉年华播放列表,D,464,RWD (后轮驱动),,4.3,4.7,2.8,2.3,3.1,6.2,1270,https://cdn.max-c.com/wiki/1551360/Thumbnail_1270_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1270_big.png?v=1,2,S1 夏季 - 26分进度奖励；<br>S34 - 160分进度奖励
car_522,Dart Hemi Super Stock,道奇 Dart Hemi Super Stock 1968,Dodge Dart '68,,道奇,1968,美国,经典肌肉车,"300,000",车房宝物,B,650,RWD (后轮驱动),,4.5,3.3,4.1,4.2,2.9,5.1,1332,https://cdn.max-c.com/wiki/1551360/Thumbnail_1332_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1332_Big.png?v=1,,
car_523,F40 Competizione,法拉利 F40 Competizione 1989,Ferrari F40 C,,法拉利,1989,意大利,极限赛道玩具,"2,000,000",车房宝物,S2,947,RWD (后轮驱动),,8.3,9.5,6.6,1.7,8.5,5.1,1023,https://cdn.max-c.com/wiki/1551360/Thumbnail_1023_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1023_Big.png?v=1,,
car_524,Civic CRX Mugen,本田 Civic CRX Mugen 1984,Honda Civic '84,,本田,1984,日本,复古高性能掀背车,"40,000",赞赏：Mugen本色（赢得“1984 本田 Civic CRX Mugen”午夜对战）,D,499,FWD (前轮驱动),,4.8,4.3,3,1.8,2.6,4.9,2119,https://cdn.max-c.com/wiki/1551360/Thumbnail_2119_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2119_Big.png?v=1,2,S1 秋季 - 22分进度奖励；<br>S5 春季 - 40分进度奖励
car_525,Viper GTS ACR,道奇 Viper GTS ACR 1999,Dodge Viper '99,,道奇,1999,美国,复古肌肉车,"75,000",车房宝物,A,717,RWD (后轮驱动),,6.9,4.9,5.2,4.1,4,5,483,https://cdn.max-c.com/wiki/1551360/Thumbnail_483_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_483_Big.png?v=1,,
car_526,Jimmy,GMC Jimmy 1970,,,GMC,1970,美国,皮卡车和四轮驱动车,"75,000",车房宝物,C,521,AWD (全轮驱动),,4.4,3.2,4.5,3.6,3.1,9.3,2613,https://cdn.max-c.com/wiki/1551360/Thumbnail_2613_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2613_Big.png?v=1,,
car_527,#1 T100 Baja Truck,丰田 #1 T100 Baja Truck 1993,,,丰田,1993,日本,无限制越野车,"500,000",车房宝物,B,693,RWD (后轮驱动),,4.7,3.7,5.9,6,4.7,10,2636,https://cdn.max-c.com/wiki/1551360/Thumbnail_2636_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2636_Big.png?v=1,,
car_528,Toyota Gumout 2JZ CAMRY Stock Car,Forsberg Racing Toyota Gumout 2JZ CAMRY Stock Car 2010,FR Stock Car,,Forsberg Racing,2010,美国,赛道玩具,"400,000",车辆通行证,S1,900,RWD (后轮驱动),1,8.3,8,4.2,1.7,5.1,4.4,3528,https://cdn.max-c.com/wiki/1551360/Thumbnail_3528_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3528_Big.png?v=1,,
car_529,Nissan 'Gold Leader' Datsun 280Z,Forsberg Racing Nissan 'Gold Leader' Datsun 280Z 1975,,,Forsberg Racing,1975,美国,复古跑车,"100,000",车辆通行证,A,791,RWD (后轮驱动),1,6.7,5.6,6.1,4.1,4.8,4.7,3529,https://cdn.max-c.com/wiki/1551360/Thumbnail_3529_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3529_Big.png?v=1,,
car_530,911 Carrera RS,保时捷 911 Carrera RS 1973,,,保时捷,1973,德国,稀有经典赛车,"350,000",车房宝物,B,601,RWD (后轮驱动),,5.2,4.5,5.1,3.7,3.1,5.3,260,https://cdn.max-c.com/wiki/1551360/Thumbnail_260_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_260_Big.png?v=1,,
car_531,4L Export,雷诺 4L Export 1968,,,雷诺,1968,法国,狂热跑车,"20,000",车房宝物,D,100,FWD (前轮驱动),,2.2,3.3,1.5,2.3,2,5.9,3261,https://cdn.max-c.com/wiki/1551360/Thumbnail_3261_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3261_Big.png?v=1,,
car_532,#357 Chevrolet Corvette Z06,Formula Drift #357 Chevrolet Corvette Z06 2017,#357 Corvette,,Formula Drift,2017,美国,漂移车,"150,000",车辆通行证,S1,835,RWD (后轮驱动),1,8.9,5.3,5.1,5.4,4.9,4.6,3446,https://cdn.max-c.com/wiki/1551360/Thumbnail_3446_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3446_Big.png?v=1,,
car_533,#91 BMW M2,Formula Drift #91 BMW M2 2020,#91 BMW M2,,Formula Drift,2020,美国,漂移车,"300,000",车辆通行证,S1,839,RWD (后轮驱动),1,6.7,4.9,5.2,5.6,5,4.2,3551,https://cdn.max-c.com/wiki/1551360/Thumbnail_3551_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3551_Big.png?v=1,,
car_534,#151 Toyota GR Supra,Formula Drift #151 Toyota GR Supra 2020,#151 FD Supra,,Formula Drift,2020,美国,漂移车,"300,000",车辆通行证,S1,863,RWD (后轮驱动),1,6.2,5,5.5,3.6,5.6,4.3,3523,https://cdn.max-c.com/wiki/1551360/Thumbnail_3523_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3523_Big.png?v=1,,
car_535,#411 Toyota Corolla Hatchback,Formula Drift #411 Toyota Corolla Hatchback 2019,,,Formula Drift,2019,美国,漂移车,"300,000",车辆通行证,S1,840,RWD (后轮驱动),1,7,5,5,5.2,5.5,4.4,3524,https://cdn.max-c.com/wiki/1551360/Thumbnail_3524_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3524_Big.png?v=1,,
car_536,#34 Toyota Supra MKIV,Formula Drift #34 Toyota Supra MKIV 1995,#34 Toyota Supra,,Formula Drift,1995,美国,漂移车,"300,000",车辆通行证,S1,845,RWD (后轮驱动),1,7.7,5.3,5.2,3.7,5.6,4.5,3411,https://cdn.max-c.com/wiki/1551360/Thumbnail_3411_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3411_Big.png?v=1,,
car_537,#99 Mazda RX-8,Formula Drift #99 Mazda RX-8 2009,,,Formula Drift,2009,美国,漂移车,"300,000",车辆通行证,S1,829,RWD (后轮驱动),1,6.7,5,4.7,3.2,4.5,4.3,3400,https://cdn.max-c.com/wiki/1551360/Thumbnail_3400_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3400_Big.png?v=1,,
car_538,Civic Type R,本田 Civic Type R 2016,,,本田,2016,日本,超高性能掀背车,"38,000",车展,B,699,FWD (前轮驱动),,6.5,5.5,4.7,4.8,4.3,5.1,2163,https://cdn.max-c.com/wiki/1551360/Thumbnail_2163_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2163_Big.png?v=1,4,S6 冬季 - 游乐场赛事；<br>S17 春季 - Super7；<br>S26 夏季 - 季节锦标赛（风火轮）；<br>S38 冬季 - 季节锦标赛（风火轮）
car_539,STI 209,斯巴鲁 STI 209 2019,,,斯巴鲁,2019,日本,现代拉力赛车,"70,000",车辆通行证,B,689,AWD (全轮驱动),1,6,5.3,5.8,3.1,4.4,5.9,3412,https://cdn.max-c.com/wiki/1551360/Thumbnail_3412_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3412_Big.png?v=1,,
car_540,8 Gordini,雷诺 8 Gordini 1967,Renault 8,,雷诺,1967,法国,经典拉力赛车,"65,000",车辆通行证,D,435,RWD (后轮驱动),1,4,4.2,3.5,2.8,2.9,6.1,3395,https://cdn.max-c.com/wiki/1551360/Thumbnail_3395_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3395_Big.png?v=1,,
car_541,Cyclone Spoiler,Mercury Cyclone Spoiler 1970,Mercury Cyclone,,Mercury,1970,美国,经典肌肉车,"35,000",车辆通行证,D,491,RWD (后轮驱动),1,5.8,3.4,3.1,2.8,2.2,5.1,3206,https://cdn.max-c.com/wiki/1551360/Thumbnail_3206_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3206_Big.png?v=1,,
car_542,J50,法拉利 J50 2017,Ferrari J50 '17,,法拉利,2017,意大利,现代超级跑车,"2,500,000",车辆通行证,S1,857,RWD (后轮驱动),1,8.4,6.8,6.8,7.4,7.3,4.8,3226,https://cdn.max-c.com/wiki/1551360/Thumbnail_3226_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3226_Big.png?v=1,,
car_543,Monza SP2,法拉利 Monza SP2 2019,Ferrari Monza,,法拉利,2019,意大利,超级GT赛车,"2,000,000",车辆通行证,S1,867,RWD (后轮驱动),1,8.6,6.6,6.1,6.6,7.1,4.3,3312,https://cdn.max-c.com/wiki/1551360/Thumbnail_3312_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3312_Big.png?v=1,,
car_544,Espada 400 GT,兰博基尼 Espada 400 GT 1973,Espada 400GT '73,,兰博基尼,1973,意大利,复古超级跑车,"110,000",车辆通行证,C,597,RWD (后轮驱动),1,5.8,4.4,4.1,3.1,3,5.3,3191,https://cdn.max-c.com/wiki/1551360/Thumbnail_3191_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3191_Big.png?v=1,,
car_545,Huracán EVO,兰博基尼 Huracán EVO 2020,Huracán EVO,,兰博基尼,2020,意大利,现代超级跑车,"340,000",车辆通行证,S1,851,AWD (全轮驱动),1,7.3,7,9.3,10,7.4,5.2,3371,https://cdn.max-c.com/wiki/1551360/Thumbnail_3371_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3371_Big.png?v=1,,
car_546,XJ13,捷豹 XJ13 1966,,,捷豹,1966,英国,经典赛车,"18,000,000",车辆通行证,A,779,RWD (后轮驱动),1,7.6,4.3,5.1,4.4,4,4.7,3415,https://cdn.max-c.com/wiki/1551360/Thumbnail_3415_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3415_Big.png?v=1,,
car_547,XJ220S TWR,捷豹 XJ220S TWR 1993,Jaguar XJ220S,,捷豹,1993,英国,复古超级跑车,"400,000",车辆通行证,S1,848,RWD (后轮驱动),1,8.2,6.1,6.4,2.7,6,5.2,3293,https://cdn.max-c.com/wiki/1551360/Thumbnail_3293_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3293_Big.png?v=1,,
car_548,FXX-K Evo,法拉利 FXX-K Evo 2018,Ferrari FXX-K E,,法拉利,2018,意大利,极限赛道玩具,"3,000,000",车辆通行证,S2,998,RWD (后轮驱动),1,8.1,9.5,8.3,9.1,10,4.6,3311,https://cdn.max-c.com/wiki/1551360/Thumbnail_3311_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3311_Big.png?v=1,,
car_549,TT RS,奥迪 TT RS 2018,Audi TT RS '18,,奥迪,2018,德国,现代跑车,"75,000",车辆通行证,A,748,AWD (全轮驱动),1,6.8,5.7,6.7,8.1,4.7,5.7,3286,https://cdn.max-c.com/wiki/1551360/Thumbnail_3286_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3286_Big.png?v=1,,
car_550,Aventador SVJ,兰博基尼 Aventador SVJ 2018,Aventador SVJ,,兰博基尼,2018,意大利,顶级超跑,"500,000",嘉年华播放列表,S1,889,AWD (全轮驱动),,8,7.8,8.3,7.6,8.2,5.3,3289,https://cdn.max-c.com/wiki/1551360/Thumbnail_3289_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3289_Big.png?v=1,3,S2 - 120分进度奖励；<br>S6 春季 - 40分进度奖励；<br>S24 - 80分进度奖励
car_551,599 GTO,法拉利 599 GTO 2010,Ferrari 599 GTO,,法拉利,2010,意大利,超级GT赛车,"350,000",嘉年华播放列表，后台通行证,S1,828,RWD (后轮驱动),,7.9,6.7,6,6.3,7.2,5.1,1319,https://cdn.max-c.com/wiki/1551360/Thumbnail_1319_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1319_Big.png?v=1,3,S2 冬季 - 25分进度奖励；<br>S7 - 160分进度奖励；<br>S14 秋季 - 40分进度奖励
car_552,Aventador J,兰博基尼 Aventador J 2012,Aventador J,,兰博基尼,2012,意大利,顶级超跑,"2,700,000",嘉年华播放列表,S1,839,AWD (全轮驱动),,7.9,6.4,7.7,7,7.1,5.7,1583,https://cdn.max-c.com/wiki/1551360/Thumbnail_1583_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1583_Big.png?v=1,3,S2 秋季 - 季节锦标赛；<br>S9 夏季 - 40分进度奖励；<br>S19 - 160分进度奖励
car_553,Gallardo LP 570-4 Spyder Performante,兰博基尼 Gallardo LP 570-4 Spyder Performante 2012,Gallardo Spyder,,兰博基尼,2012,意大利,现代超级跑车,"280,000",嘉年华播放列表,A,797,AWD (全轮驱动),,7.1,6.1,6.7,6.3,6.6,5.7,1601,https://cdn.max-c.com/wiki/1551360/Thumbnail_1601_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1601_Big.png?v=1,4,S2 春季 - 25分季节锦标赛；<br>S9 春季 - 马拉松商店700FP；<br>S13 秋季 - 40分进度奖励；<br>S32 - 160分进度奖励
car_554,Trident,Peel Trident 1965,Peel Trident,,Peel,1965,英国,狂热跑车,"25,000",车展,D,100,RWD (后轮驱动),,1.3,2.8,1,2.5,2.6,5.7,3005,https://cdn.max-c.com/wiki/1551360/Thumbnail_3005_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3005_Big.png?v=1,2,S2 春季 - 45分进度奖励；<br>S9 春季 - 40分进度奖励
car_555,P50,Peel P50 1962,Peel P50,,Peel,1962,英国,狂热跑车,"250,000",嘉年华播放列表,D,100,RWD (后轮驱动),,1.2,2.8,1,2.3,3.9,4.7,2987,https://cdn.max-c.com/wiki/1551360/Thumbnail_2987_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2987_Big.png?v=1,3,S2 - 圣诞季赠礼；<br>S6 冬季 - 马拉松商店500FP；<br>S13 春季 - 40分进度奖励
car_556,575M Maranello,法拉利 575M Maranello 2002,Ferrari 575M,,法拉利,2002,意大利,复古超级跑车,"250,000",嘉年华播放列表，后台通行证,A,747,RWD (后轮驱动),,7.5,5.1,5.6,5.7,4.4,5.3,257,https://cdn.max-c.com/wiki/1551360/Thumbnail_257_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_257_Big.png?v=1,3,S2 春季 - 季节锦标赛；<br>S11 冬季 - 终极考验；<br>S31 - 80分进度奖励
car_557,8CTF,玛莎拉蒂 8CTF 1939,Maserati 8CTF,,玛莎拉蒂,1939,意大利,古董赛车,"10,000,000",嘉年华播放列表,B,657,RWD (后轮驱动),,6.7,3.6,3.8,3.2,2.9,4.3,2068,https://cdn.max-c.com/wiki/1551360/Thumbnail_2068_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2068_Big.png?v=1,2,S2 夏季 - 45分进度奖励；<br>S11 夏季 - 40分进度奖励
car_558,Celica Sport Specialty II,丰田 Celica Sport Specialty II 2003,Toyota Celica'03,,丰田,2003,日本,复古跑车,"250,000",赞赏：Celica风范（赢得“2003 丰田 Celica Sport Speciality II”午夜对战）,C,557,FWD (前轮驱动),,5.5,4.4,3.8,3,3,5.6,295,https://cdn.max-c.com/wiki/1551360/Thumbnail_295_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_295_Big.png?v=1,1,S3 夏季 - 45分进度奖励
car_559,D8 GTO,Donkervoort D8 GTO 2013,Donkervoort GTO,,Donkervoort,2013,荷兰,赛道玩具,"250,000",嘉年华播放列表,S1,814,RWD (后轮驱动),,6.2,5.4,5.7,6.1,5.7,4.3,2105,https://cdn.max-c.com/wiki/1551360/Thumbnail_2105_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2105_Big.png?v=1,3,S3 秋季 - 25分进度奖励；<br>S7 春季 - Eventlab；<br>S12 冬季 - 40分进度奖励
car_560,Land Cruiser Arctic Trucks AT37,丰田 Land Cruiser Arctic Trucks AT37 2016,Toyota AT37,,丰田,2016,日本,皮卡车和四轮驱动车,"250,000",嘉年华播放列表,D,404,AWD (全轮驱动),,4.1,3.8,2.5,2.2,2.7,9.5,2743,https://cdn.max-c.com/wiki/1551360/Thumbnail_2743_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2743_Big.png?v=1,3,S3 秋季 - 45分进度奖励；<br>S9 冬季 - 马拉松商店700FP；<br>S17 冬季 - 40分进度奖励
